time_h,R_m,Csurface_shrink,Csurface_fixed,G,Q,GQ
6.733333333333333393e+00,1.347012341941941985e-02,3.750810800347252894e-01,4.096711278407614842e-01,1.484767390562040434e+00,9.038312405101598390e-01,1.341979152480722082e+00
6.750000000000000000e+00,1.346360617760617925e-02,3.741125037906873896e-01,4.089359880068027531e-01,1.485486112425489003e+00,9.029839424230792222e-01,1.341370106212701474e+00
6.766666666666666607e+00,1.345710132532532480e-02,3.731465514266260053e-01,4.082031559482746652e-01,1.486204162137160889e+00,9.021346795427925835e-01,1.340756315544772148e+00
6.783333333333333215e+00,1.345061362276562394e-02,3.721831712225865951e-01,4.074726188721601861e-01,1.486921010514294705e+00,9.012833438088535543e-01,1.340137140335962984e+00
6.799999999999999822e+00,1.344414783011582855e-02,3.712223104054754308e-01,4.067443640837842267e-01,1.487636126344773269e+00,9.004298230321293728e-01,1.339511933980826575e+00
6.816666666666666430e+00,1.343770870756470955e-02,3.702639160779551131e-01,4.060183789881298688e-01,1.488348976395140300e+00,8.995740034657966344e-01,1.338880047249996874e+00
6.833333333333333037e+00,1.343130101530101532e-02,3.693079343739058551e-01,4.052946510866972663e-01,1.489059025422472926e+00,8.987157674280658037e-01,1.338240824778245575e+00
6.849999999999999645e+00,1.342492951351351334e-02,3.683543116061253064e-01,4.045731679748711951e-01,1.489765736190125311e+00,8.978549965131712440e-01,1.337593609872427036e+00
6.866666666666666252e+00,1.341859896239096239e-02,3.674029932920643282e-01,4.038539173442621255e-01,1.490468569487402473e+00,8.969915688326155490e-01,1.336937740440209410e+00
6.883333333333333748e+00,1.341231412212212301e-02,3.664539252274677250e-01,4.031368869807754329e-01,1.491166984153183606e+00,8.961253620327005454e-01,1.336272553525481799e+00
6.900000000000000355e+00,1.340607975289575225e-02,3.655070526128919584e-01,4.024220647660788353e-01,1.491860437103541992e+00,8.952562508155508247e-01,1.335597381661365768e+00
6.916666666666666963e+00,1.339990061490061411e-02,3.645623210037199913e-01,4.017094386743538248e-01,1.492548383363389464e+00,8.943841096265133794e-01,1.334911556928957133e+00
6.933333333333333570e+00,1.339378146832546912e-02,3.636196756640013850e-01,4.009989967695857804e-01,1.493230276102187393e+00,8.935088108255803130e-01,1.334214408288818321e+00
6.950000000000000178e+00,1.338772707335907260e-02,3.626790619042888353e-01,4.002907272081153156e-01,1.493905566673750851e+00,8.926302256321404505e-01,1.333505263053100798e+00
6.966666666666666785e+00,1.338174219019019201e-02,3.617404252379106677e-01,3.995846182366702415e-01,1.494573704660181024e+00,8.917482245735086632e-01,1.332783447624967810e+00
6.983333333333333393e+00,1.337583157900757921e-02,3.608037112847794492e-01,3.988806581942089258e-01,1.495234137919961848e+00,8.908626772055371346e-01,1.332048287156490485e+00
7.000000000000000000e+00,1.336999999999999994e-02,3.598688722372806459e-01,3.981788355083338282e-01,1.495886312640239302e+00,8.899734706900921388e-01,1.331299133418238023e+00
7.016666666666666607e+00,1.336419983394383434e-02,3.589359566983924554e-01,3.974791386923260950e-01,1.496535538865697346e+00,8.890807685232227087e-01,1.330540967017029397e+00
7.033333333333333215e+00,1.335838372649572788e-02,3.580052056689184692e-01,3.967815563482359753e-01,1.497187115558818560e+00,8.881852901001947576e-01,1.329779572566883061e+00
7.049999999999999822e+00,1.335255683516483466e-02,3.570767049956893868e-01,3.960860771647711776e-01,1.497840469574238220e+00,8.872873120889782639e-01,1.329014844186618749e+00
7.066666666666666430e+00,1.334672431746031750e-02,3.561504885119518571e-01,3.953926899193588862e-01,1.498495025767168976e+00,8.863869625470069957e-01,1.328246454281559963e+00
7.083333333333333037e+00,1.334089133089133052e-02,3.552265652254073536e-01,3.947013834743928196e-01,1.499150206979743327e+00,8.854842982961901310e-01,1.327473969068046156e+00
7.099999999999999645e+00,1.333506303296703305e-02,3.543049320043677453e-01,3.940121467741445338e-01,1.499805434031760143e+00,8.845793410858912020e-01,1.326696902592853444e+00
7.116666666666666252e+00,1.332924458119658095e-02,3.533855746322962510e-01,3.933249688481617601e-01,1.500460125715884940e+00,8.836720803015696291e-01,1.325914720700910765e+00
7.133333333333333748e+00,1.332344113308913183e-02,3.524684705341824542e-01,3.926398388090944214e-01,1.501113698797336360e+00,8.827624806026549420e-01,1.325126852416963263e+00
7.150000000000000355e+00,1.331765784615384501e-02,3.515535923442150157e-01,3.919567458546769356e-01,1.501765568018104791e+00,8.818504921043013312e-01,1.324332705182061254e+00
7.166666666666666963e+00,1.331189987789987809e-02,3.506409080592050587e-01,3.912756792641226555e-01,1.502415146105745558e+00,8.809360506936214641e-01,1.323531665312675853e+00
7.183333333333333570e+00,1.330617238583638520e-02,3.497303821514002320e-01,3.905966283951573526e-01,1.503061843786781981e+00,8.800190811659857060e-01,1.322723102704896236e+00
7.200000000000000178e+00,1.330048052747252567e-02,3.488219765967132679e-01,3.899195826872848825e-01,1.503705069804765593e+00,8.790995001350403459e-01,1.321906375215895491e+00
7.216666666666666785e+00,1.329482946031745882e-02,3.479156512876300789e-01,3.892445316596993554e-01,1.504344230943029492e+00,8.781772171785799941e-01,1.321080830408200679e+00
7.233333333333333393e+00,1.328922434188034227e-02,3.470113640542124567e-01,3.885714649130993514e-01,1.504978732052176804e+00,8.772521348311326239e-01,1.320245805568223130e+00
7.250000000000000000e+00,1.328367032967032839e-02,3.461090714006590519e-01,3.879003721263191706e-01,1.505607976082341981e+00,8.763241507081015458e-01,1.319400630939701946e+00
7.266666666666666607e+00,1.327817258119657999e-02,3.452087277419984557e-01,3.872312430535521655e-01,1.506231364120263150e+00,8.753931552067034660e-01,1.318544626308534307e+00
7.283333333333333215e+00,1.327273625396825293e-02,3.443102873796469177e-01,3.865640675273559479e-01,1.506848295431203688e+00,8.744590373023637397e-01,1.317677109783478073e+00
7.299999999999999822e+00,1.326736650549450482e-02,3.434137027360098515e-01,3.858988354566910695e-01,1.507458167505756563e+00,8.735216792906921324e-01,1.316797389940097984e+00
7.316666666666666430e+00,1.326206849328449150e-02,3.425189266066370752e-01,3.852355368286571879e-01,1.508060376111569179e+00,8.725809634413785876e-01,1.315904775915200720e+00
7.333333333333333037e+00,1.325684737484737231e-02,3.416259104609846720e-01,3.845741617052630401e-01,1.508654315350014485e+00,8.716367669346160030e-01,1.314998569853643273e+00
7.349999999999999645e+00,1.325170830769230659e-02,3.407346059607363475e-01,3.839147002207639048e-01,1.509239377717850106e+00,8.706889663715271510e-01,1.314078073792361856e+00
7.366666666666666252e+00,1.324665644932844846e-02,3.398449640963928653e-01,3.832571425845386903e-01,1.509814954173882784e+00,8.697374351772398926e-01,1.313142585835434861e+00
7.383333333333333748e+00,1.324169695726495725e-02,3.389569357871235478e-01,3.826014790792087172e-01,1.510380434210673473e+00,8.687820453850322311e-01,1.312191402943082119e+00
7.400000000000000355e+00,1.323683498901098883e-02,3.380704719341089959e-01,3.819477000623747176e-01,1.510935205931303482e+00,8.678226677859569582e-01,1.311223821263028055e+00
7.416666666666666963e+00,1.323207570207570252e-02,3.371855230677858195e-01,3.812957959634410421e-01,1.511478656131223675e+00,8.668591708674237006e-01,1.310239134637720460e+00
7.433333333333333570e+00,1.322742425396825419e-02,3.363020399225196688e-01,3.806457572810013068e-01,1.512010170385210017e+00,8.658914225425965450e-01,1.309236637333723197e+00
7.450000000000000178e+00,1.322288580219780144e-02,3.354199733986935605e-01,3.799975745857043230e-01,1.512529133139436377e+00,8.649192900296204245e-01,1.308215623984078535e+00
7.466666666666666785e+00,1.321846550427350532e-02,3.345392742374168060e-01,3.793512385184124591e-01,1.513034927808680763e+00,8.639426388692741376e-01,1.307175388232413304e+00
7.483333333333333393e+00,1.321416851770451650e-02,3.336598939195813407e-01,3.787067397919267608e-01,1.513526936878679674e+00,8.629613356462985108e-01,1.306115226985476330e+00
7.500000000000000000e+00,1.320999999999999952e-02,3.327817845158271282e-01,3.780640691878783821e-01,1.514004542013626109e+00,8.619752475577918682e-01,1.305034439905816690e+00
7.516666666666666607e+00,1.320595762755762820e-02,3.319049141041851558e-01,3.774232175541721857e-01,1.514467982107170707e+00,8.609842895195294332e-01,1.303933139574617872e+00
7.533333333333333215e+00,1.320203087283087183e-02,3.310292870285390654e-01,3.767841758078224745e-01,1.514918438886475593e+00,8.599884866236996439e-01,1.302812415616317665e+00
7.549999999999999822e+00,1.319821258741258815e-02,3.301549279057859887e-01,3.761469349331571510e-01,1.515356709671006552e+00,8.589879261901097740e-01,1.301673117478566288e+00
7.566666666666666430e+00,1.319449562289562276e-02,3.292818657010216365e-01,3.755114859834826069e-01,1.515783594281178148e+00,8.579827094464732573e-01,1.300516115155879060e+00
7.583333333333333037e+00,1.319087283087282993e-02,3.284101331307904825e-01,3.748778200780913394e-01,1.516199894914506352e+00,8.569729498300800996e-01,1.299342296476941883e+00
7.599999999999999645e+00,1.318733706293706044e-02,3.275397684491816452e-01,3.742459283998016972e-01,1.516606416029957494e+00,8.559587786157367706e-01,1.298152575505792328e+00
7.616666666666666252e+00,1.318388117068117031e-02,3.266708150675544098e-01,3.736158021976929700e-01,1.517003964240574376e+00,8.549403439006860728e-01,1.296947890886540833e+00
7.633333333333333748e+00,1.318049800569800513e-02,3.258033198585282286e-01,3.729874327853777705e-01,1.517393348214451709e+00,8.539178055146244839e-01,1.295729198009772931e+00
7.650000000000000355e+00,1.317718041958041916e-02,3.249373328997154919e-01,3.723608115425933174e-01,1.517775378584125701e+00,8.528913343263729852e-01,1.294497467848330974e+00
7.666666666666666963e+00,1.317392126392126495e-02,3.240729063814369870e-01,3.717359299123372263e-01,1.518150867864449971e+00,8.518611089550551796e-01,1.293253681860089710e+00
7.683333333333333570e+00,1.317071339031339154e-02,3.232100946637671002e-01,3.711127793985129486e-01,1.518520630379013081e+00,8.508273160198841500e-01,1.291998832266198161e+00
7.700000000000000178e+00,1.316754965034965148e-02,3.223489538962783230e-01,3.704913515685442360e-01,1.518885482195156955e+00,8.497901490146827497e-01,1.290733920250860756e+00
7.716666666666666785e+00,1.316442289562289730e-02,3.214895415441765825e-01,3.698716380517214630e-01,1.519246241067650383e+00,8.487498068875219959e-01,1.289459953720762053e+00
7.733333333333333393e+00,1.316132597772597633e-02,3.206319169027202487e-01,3.692536305407352892e-01,1.519603726391071108e+00,8.477064956904380999e-01,1.288177949737106198e+00
7.750000000000000000e+00,1.315825174825174804e-02,3.197761397116730686e-01,3.686373207889217518e-01,1.519958759160940254e+00,8.466604242967880056e-01,1.286888927944821015e+00
7.766666666666666607e+00,1.315519305879305802e-02,3.189222712952783922e-01,3.680227006079974661e-01,1.520312161943667473e+00,8.456118080082181132e-01,1.285593915998067605e+00
7.783333333333333215e+00,1.315214276094276054e-02,3.180703730208141455e-01,3.674097618705787771e-01,1.520664758855337917e+00,8.445608637429810051e-01,1.284293942202376027e+00
7.799999999999999822e+00,1.314909370629370640e-02,3.172205072992415609e-01,3.667984965085919757e-01,1.521017375549400974e+00,8.435078132032243214e-01,1.282990040293782608e+00
7.816666666666666430e+00,1.314603874643874640e-02,3.163727366786767137e-01,3.661888965147623298e-01,1.521370839213294301e+00,8.424528800390890249e-01,1.281683245102725577e+00
7.833333333333333037e+00,1.314297073297073307e-02,3.155271241743897725e-01,3.655809539399532682e-01,1.521725978574050897e+00,8.413962909090039188e-01,1.280374594152080769e+00
7.849999999999999645e+00,1.313988251748251720e-02,3.146837329178840403e-01,3.649746608909795187e-01,1.522083623912934280e+00,8.403382743891110174e-01,1.279065125994919727e+00
7.866666666666666252e+00,1.313676695156695134e-02,3.138426263926954451e-01,3.643700095330504318e-01,1.522444607089144197e+00,8.392790617238634621e-01,1.277755881364332824e+00
7.883333333333333748e+00,1.313361688681688628e-02,3.130038679697761950e-01,3.637669920882356522e-01,1.522809761572638365e+00,8.382188853637096981e-01,1.276447900966393378e+00
7.900000000000000355e+00,1.313042517482517456e-02,3.121675210807671741e-01,3.631656008369074651e-01,1.523179922486119331e+00,8.371579795146925074e-01,1.275142226345825636e+00
7.916666666666666963e+00,1.312718466718466696e-02,3.113336490023144165e-01,3.625658281151751816e-01,1.523555926656230852e+00,8.360965794607922996e-01,1.273839898894492340e+00
7.933333333333333570e+00,1.312388821548821603e-02,3.105023149008596661e-01,3.619676663127773808e-01,1.523938612674017534e+00,8.350349217120892620e-01,1.272541960128278138e+00
7.950000000000000178e+00,1.312052867132867257e-02,3.096735817619407083e-01,3.613711078754448525e-01,1.524328820964701681e+00,8.339732437717488622e-01,1.271249451394697694e+00
7.966666666666666785e+00,1.311709888629888736e-02,3.088475122574579346e-01,3.607761453034232790e-01,1.524727393866829983e+00,8.329117837110885381e-01,1.269963413298780708e+00
7.983333333333333393e+00,1.311359171199171295e-02,3.080241688550531820e-01,3.601827711528604592e-01,1.525135175720852887e+00,8.318507805126165167e-01,1.268684886310637916e+00
8.000000000000000000e+00,1.311000000000000013e-02,3.072036136745961432e-01,3.595909780333423900e-01,1.525553012967200583e+00,8.307904736106043186e-01,1.267414910161104968e+00
8.016666666666667496e+00,1.310631402020201973e-02,3.063859090677490959e-01,3.590007586058688305e-01,1.525982054845632430e+00,8.297311047651870775e-01,1.266154776218916922e+00
8.033333333333333215e+00,1.310253397979798014e-02,3.055711164879231778e-01,3.584121055851258730e-01,1.526422295934268369e+00,8.286729144033290195e-01,1.264904812582070992e+00
8.050000000000000711e+00,1.309866763636363673e-02,3.047592468812503896e-01,3.578250117380674111e-01,1.526872851134671860e+00,8.276159804439502388e-01,1.263664371705071066e+00
8.066666666666666430e+00,1.309472274747474664e-02,3.039502850899417630e-01,3.572394698852470740e-01,1.527332833668196832e+00,8.265602961601486998e-01,1.262432679331903840e+00
8.083333333333333925e+00,1.309070707070707218e-02,3.031442150182245276e-01,3.566554728984545619e-01,1.527801354959181346e+00,8.255058514401314440e-01,1.261208958356965448e+00
8.099999999999999645e+00,1.308662836363636353e-02,3.023410085170044614e-01,3.560730136987741989e-01,1.528277524528298681e+00,8.244525964469213708e-01,1.259992373188829395e+00
8.116666666666667140e+00,1.308249438383838475e-02,3.015406293569245499e-01,3.554920852587659108e-01,1.528760449896102269e+00,8.234004542414580241e-01,1.258782048870826342e+00
8.133333333333332860e+00,1.307831288888888950e-02,3.007430365335738154e-01,3.549126806011049795e-01,1.529249236496831088e+00,8.223493313719517639e-01,1.257577087134236882e+00
8.150000000000000355e+00,1.307409163636363489e-02,2.999481850386410686e-01,3.543347927998621305e-01,1.529742987602517923e+00,8.212991202524507761e-01,1.256376569930303777e+00
8.166666666666666075e+00,1.306983838383838324e-02,2.991560255891870801e-01,3.537584149782347365e-01,1.530240804257470000e+00,8.202496981494304951e-01,1.255179557788131506e+00
8.183333333333333570e+00,1.306556088888888995e-02,2.983665057914825502e-01,3.531835403066834744e-01,1.530741785223184825e+00,8.192009308882428620e-01,1.253985095404363648e+00
8.199999999999999289e+00,1.306126690909090865e-02,2.975795697666262507e-01,3.526101620050277607e-01,1.531245026933764963e+00,8.181526715090204904e-01,1.252792209520761757e+00
8.216666666666666785e+00,1.305696420202020168e-02,2.967951599824633080e-01,3.520382733411407949e-01,1.531749623461903687e+00,8.171047662218156038e-01,1.251599917989192789e+00
8.233333333333332504e+00,1.305266052525252442e-02,2.960132168110484741e-01,3.514678676321807971e-01,1.532254666495516560e+00,8.160570528789705680e-01,1.250407227400381238e+00
8.250000000000000000e+00,1.304836363636363572e-02,2.952336787603145885e-01,3.508989382424121950e-01,1.532759245325084452e+00,8.150093616804222618e-01,1.249213134142162840e+00
8.266666666666667496e+00,1.304408129292929271e-02,2.944564833728766651e-01,3.503314785814166665e-01,1.533262446841791027e+00,8.139615181077045625e-01,1.248016628888877877e+00
